"Date","Price","Open","High","Low","Vol.","Change %"
"07/14/2016","5,083.54","5,125.69","5,131.03","5,081.03","5.26B","-0.98%"
"07/13/2016","5,133.93","5,112.99","5,133.93","5,090.59","5.88B","0.67%"
"07/12/2016","5,099.53","5,092.16","5,120.13","5,075.56","5.83B","0.60%"
"07/11/2016","5,069.02","5,021.24","5,080.30","5,018.40","4.29B","1.96%"
"07/01/2016","4,971.58","5,027.62","5,039.69","4,971.58","4.05B","-0.90%"
"06/30/2016","5,016.65","4,999.88","5,033.24","4,996.40","5.50B","0.73%"
"06/29/2016","4,980.10","4,905.98","4,980.10","4,905.98","4.10B","2.01%"
"06/28/2016","4,882.17","4,836.13","4,890.60","4,835.43","4.78B","0.95%"
"06/27/2016","4,836.05","4,804.05","4,846.42","4,795.96","3.87B","0.03%"
"06/24/2016","4,834.57","4,878.05","4,884.80","4,754.36","5.72B","-0.82%"
"06/23/2016","4,874.31","4,896.80","4,899.50","4,856.05","5.35B","-0.46%"
"06/22/2016","4,896.85","4,876.87","4,899.20","4,876.87","5.72B","0.37%"
"06/21/2016","4,878.71","4,873.44","4,889.45","4,868.23","5.15B","0.31%"
"06/20/2016","4,863.53","4,849.69","4,863.53","4,828.59","4.39B","0.59%"
"06/17/2016","4,835.14","4,825.73","4,838.03","4,806.60","4.25B","0.43%"
"06/16/2016","4,814.39","4,819.23","4,829.45","4,801.87","3.99B","-0.01%"
"06/15/2016","4,814.82","4,811.23","4,814.82","4,789.09","5.37B","-0.14%"
"06/14/2016","4,821.59","4,797.62","4,833.40","4,792.53","6.20B","0.30%"
"06/13/2016","4,807.23","4,838.02","4,838.02","4,807.23","6.74B","-0.84%"
"06/10/2016","4,848.06","4,882.27","4,887.59","4,848.06","7.74B","-0.59%"
"06/09/2016","4,876.79","4,913.01","4,919.16","4,876.79","4.33B","-0.80%"
"06/08/2016","4,916.06","4,928.09","4,940.10","4,892.63","3.71B","-0.36%"
"06/07/2016","4,933.99","4,908.24","4,933.99","4,907.51","4.22B","0.78%"
"06/06/2016","4,896.02","4,862.57","4,896.02","4,860.63","3.17B","0.87%"
"06/03/2016","4,853.92","4,845.42","4,861.30","4,839.08","2.69B","0.43%"
"06/02/2016","4,833.23","4,836.51","4,860.86","4,833.23","2.82B","-0.13%"
"06/01/2016","4,839.67","4,801.85","4,851.74","4,800.71","2.74B","0.89%"
"05/31/2016","4,796.87","4,833.72","4,836.37","4,792.20","4.24B","-0.81%"
"05/30/2016","4,836.03","4,819.05","4,845.12","4,817.07","3.68B","0.44%"
"05/27/2016","4,814.73","4,782.45","4,814.73","4,778.54","3.21B","0.63%"
"05/26/2016","4,784.56","4,777.57","4,784.66","4,761.46","3.06B","0.24%"
