"Date","Price","Open","High","Low","Vol.","Change %"
"09/03/2021","6,897.13","6,841.13","6,897.13","6,841.13","168.64K","0.91%"
"09/02/2021","6,834.66","6,831.96","6,887.12","6,828.89","185.94K","0.72%"
"09/01/2021","6,785.94","6,829.58","6,868.79","6,779.74","170.32K","-1.01%"
"08/31/2021","6,855.44","6,786.11","6,855.44","6,651.01","286.09K","1.01%"
"08/27/2021","6,786.62","6,799.08","6,831.26","6,774.02","91.66K","-0.50%"
"08/26/2021","6,820.53","6,822.83","6,850.18","6,808.94","191.35K","-0.02%"
"08/25/2021","6,822.15","6,682.93","6,822.15","6,666.93","98.94K","2.15%"
"08/24/2021","6,678.82","6,631.87","6,678.82","6,628.40","126.28K","1.32%"
"08/23/2021","6,591.67","6,679.52","6,690.18","6,591.67","107.93K","-0.63%"
"08/20/2021","6,633.22","6,717.94","6,743.28","6,633.22","143.78K","-1.27%"
"08/19/2021","6,718.51","6,678.43","6,718.51","6,615.24","113.24K","0.57%"
"08/18/2021","6,680.18","6,568.72","6,680.18","6,567.52","125.97K","1.81%"
"08/17/2021","6,561.41","6,511.02","6,589.35","6,511.02","129.24K","0.73%"
"08/16/2021","6,513.68","6,420.31","6,513.68","6,413.77","131.90K","3.06%"
"08/13/2021","6,320.19","6,564.78","6,588.44","6,320.19","381.35K","-3.61%"
"08/12/2021","6,556.57","6,648.23","6,648.23","6,546.09","119.05K","-1.65%"
"08/11/2021","6,666.86","6,630.06","6,666.86","6,630.06","142.23K","0.66%"
"08/10/2021","6,623.23","6,644.39","6,644.39","6,584.63","150.38K","-0.14%"
"08/09/2021","6,632.57","6,555.74","6,637.43","6,537.20","133.22K","1.42%"
"08/06/2021","6,539.91","6,549.89","6,578.41","6,539.91","137.22K","-0.11%"
"08/05/2021","6,547.27","6,605.46","6,605.46","6,539.91","134.16K","-0.58%"
"08/04/2021","6,585.21","6,570.94","6,598.18","6,545.56","90.93K","0.38%"
"08/03/2021","6,560.06","6,442.40","6,560.06","6,376.11","114.03K","1.76%"
"08/02/2021","6,446.31","6,304.03","6,446.31","6,293.66","91.22K","2.81%"
"07/30/2021","6,270.23","6,520.12","6,520.12","6,270.23","145.82K","-3.48%"
"07/29/2021","6,496.53","6,465.21","6,523.56","6,442.51","116.93K","0.36%"
"07/28/2021","6,473.03","6,511.83","6,511.83","6,370.25","117.58K","-0.76%"
"07/27/2021","6,522.58","6,404.21","6,522.58","6,401.66","74.07K","2.35%"
"07/26/2021","6,372.61","6,509.74","6,509.74","6,372.61","73.38K","-2.27%"
"07/23/2021","6,520.74","6,600.88","6,611.31","6,461.75","86.56K","-0.85%"
"07/22/2021","6,576.62","6,496.97","6,586.01","6,496.97","88.04K","1.55%"
"07/21/2021","6,476.21","6,611.67","6,611.67","6,451.12","147.79K","-1.68%"
"07/20/2021","6,587.20","6,587.20","6,587.20","6,587.20","","0.00%"
"07/19/2021","6,587.20","6,665.54","6,665.54","6,510.43","148.03K","-1.59%"
"07/16/2021","6,693.83","6,743.78","6,783.91","6,653.53","142.92K","-0.51%"
"07/15/2021","6,727.93","6,829.05","6,832.69","6,727.93","80.87K","-1.57%"
"07/14/2021","6,835.41","6,811.59","6,835.41","6,785.84","120.84K","0.59%"
"07/13/2021","6,795.13","6,907.48","6,907.48","6,795.13","116.46K","-1.72%"
"07/12/2021","6,913.87","6,838.18","6,913.87","6,838.18","83.30K","1.16%"
"07/09/2021","6,834.92","6,900.34","6,900.34","6,745.85","179.10K","-1.30%"
"07/08/2021","6,924.99","6,945.99","6,966.53","6,917.38","116.66K","-0.26%"
"07/07/2021","6,943.00","6,994.13","6,994.13","6,924.21","141.94K","-0.71%"
"07/06/2021","6,992.43","7,064.24","7,064.24","6,992.43","120.25K","-0.62%"
"07/05/2021","7,036.38","6,993.68","7,037.14","6,992.70","89.91K","0.49%"
"07/02/2021","7,002.26","6,976.27","7,002.26","6,963.44","156.27K","0.55%"
"07/01/2021","6,964.01","6,949.98","7,002.23","6,946.21","108.65K","0.90%"
"06/30/2021","6,901.91","6,941.16","6,957.56","6,901.91","140.52K","-0.79%"
"06/29/2021","6,956.65","6,939.25","6,956.65","6,921.07","119.30K","0.27%"
"06/28/2021","6,937.96","6,949.53","6,954.61","6,901.89","139.89K","-0.18%"
"06/25/2021","6,950.51","6,894.27","6,950.51","6,894.27","92.57K","0.94%"
"06/24/2021","6,886.00","6,917.90","6,919.13","6,886.00","109.64K","-0.47%"
"06/23/2021","6,918.41","6,871.83","6,918.96","6,871.83","80.89K","0.70%"
"06/22/2021","6,870.41","6,834.19","6,910.17","6,834.19","77.06K","0.63%"
"06/21/2021","6,827.17","6,840.22","6,849.45","6,783.19","120.71K","-0.35%"
"06/18/2021","6,851.38","6,878.99","6,896.36","6,800.70","167.07K","-0.53%"
"06/17/2021","6,887.92","6,968.56","6,974.56","6,878.47","111.49K","-1.23%"
"06/16/2021","6,973.35","6,957.95","7,001.21","6,957.95","153.40K","-0.05%"
"06/15/2021","6,976.73","6,908.81","6,976.73","6,893.45","118.01K","0.86%"
"06/14/2021","6,917.49","6,898.20","6,917.49","6,871.71","108.33K","0.14%"
"06/11/2021","6,907.79","6,890.03","6,910.33","6,872.59","120.67K","0.47%"
"06/10/2021","6,875.71","6,923.95","6,925.14","6,872.72","164.09K","-0.39%"
"06/09/2021","6,902.54","6,811.46","6,922.87","6,805.00","184.07K","1.36%"
