"Date","Price","Open","High","Low","Vol.","Change %"
"02/09/2017","2,173.98","2,192.24","2,196.08","2,160.42","","-0.71%"
"02/08/2017","2,189.61","2,215.34","2,217.37","2,180.21","","-1.31%"
"02/07/2017","2,218.77","2,210.87","2,218.77","2,201.22","","0.37%"
"02/06/2017","2,210.51","2,228.85","2,230.86","2,202.20","","-0.72%"
"02/03/2017","2,226.61","2,219.49","2,228.05","2,213.22","","0.41%"
"02/02/2017","2,217.56","2,231.66","2,236.80","2,210.14","","-0.63%"
"02/01/2017","2,231.68","2,219.19","2,231.68","2,214.00","","0.64%"
"01/31/2017","2,217.39","2,233.66","2,240.57","2,215.79","","-0.75%"
"01/30/2017","2,234.14","2,263.63","2,263.63","2,231.40","","-1.41%"
"01/27/2017","2,266.05","2,226.87","2,266.05","2,219.67","","1.65%"
"01/26/2017","2,229.20","2,179.34","2,230.77","2,179.34","","2.44%"
"01/25/2017","2,176.00","2,175.40","2,178.92","2,163.55","","0.06%"
"01/24/2017","2,174.59","2,147.51","2,174.59","2,147.51","","1.33%"
"01/23/2017","2,146.09","2,160.13","2,160.13","2,136.35","","-0.64%"
"01/20/2017","2,159.96","2,162.71","2,165.88","2,147.19","","-0.11%"
"01/19/2017","2,162.25","2,171.45","2,178.22","2,151.43","","-0.36%"
"01/18/2017","2,170.09","2,180.64","2,190.00","2,165.32","","-0.40%"
"01/17/2017","2,178.73","2,189.95","2,195.36","2,167.88","","-0.47%"
"01/16/2017","2,189.07","2,195.67","2,202.39","2,180.78","","-0.28%"
"01/13/2017","2,195.19","2,214.24","2,217.47","2,173.39","","-0.76%"
"01/12/2017","2,212.00","2,224.02","2,228.55","2,205.55","","-0.30%"
"01/11/2017","2,218.61","2,233.62","2,239.87","2,211.16","","-0.84%"
"01/10/2017","2,237.49","2,209.53","2,237.88","2,205.87","","1.19%"
"01/09/2017","2,211.25","2,217.74","2,227.88","2,201.60","","-0.12%"
"01/06/2017","2,213.93","2,221.36","2,230.41","2,195.44","","-0.29%"
"01/05/2017","2,220.35","2,265.72","2,270.94","2,213.45","","-1.92%"
"01/04/2017","2,263.90","2,284.61","2,284.61","2,251.75","","-0.94%"
"01/03/2017","2,285.43","2,231.52","2,293.99","2,231.52","","2.36%"
"12/30/2016","2,232.72","2,206.04","2,232.72","2,206.04","","1.20%"
"12/29/2016","2,206.33","2,182.30","2,210.49","2,169.43","","1.07%"
"12/28/2016","2,182.98","2,191.17","2,201.21","2,182.98","","-0.29%"
"12/27/2016","2,189.43","2,173.80","2,190.91","2,173.80","","0.53%"
"12/26/2016","2,177.86","2,172.86","2,186.02","2,172.26","","0.22%"
"12/23/2016","2,173.18","2,173.62","2,188.99","2,159.51","","-0.07%"
"12/22/2016","2,174.64","2,203.80","2,203.80","2,172.37","","-1.70%"
"12/21/2016","2,212.33","2,227.31","2,237.60","2,210.73","","-0.63%"
"12/20/2016","2,226.36","2,215.31","2,233.84","2,207.39","","0.48%"
