"Date","Price","Open","High","Low","Vol.","Change %"
"12/09/2021","16.40","16.85","16.40","16.35","1.15M","-2.67%"
"12/08/2021","16.85","16.85","16.85","16.85","2.15M","0.00%"
"12/07/2021","16.85","17.00","17.00","16.85","1.06M","-0.88%"
"12/06/2021","17.00","17.00","17.00","16.40","5.88M","0.00%"
"12/03/2021","17.00","16.80","17.00","17.00","998.61K","1.19%"
"12/02/2021","16.80","17.00","17.00","16.80","3.40M","-1.18%"
"12/01/2021","17.00","16.40","17.10","16.85","3.21M","3.66%"
"11/30/2021","16.40","16.40","16.40","16.40","2.23M","0.00%"
"11/29/2021","16.40","16.30","16.40","16.40","3.23M","0.61%"
"11/26/2021","16.30","16.50","16.30","16.10","2.78M","-1.21%"
"11/25/2021","16.50","16.50","16.65","16.20","5.80M","0.00%"
"11/24/2021","16.50","15.30","16.50","15.40","2.31M","7.84%"
"11/23/2021","15.30","15.30","15.40","15.30","1.43M","0.00%"
"11/22/2021","15.30","15.95","15.90","15.30","4.75M","-4.08%"
"11/19/2021","15.95","17.50","17.00","15.95","7.22M","-8.86%"
"11/18/2021","17.50","17.90","17.70","17.50","3.46M","-2.23%"
"11/17/2021","17.90","18.00","18.65","17.85","3.01M","-0.56%"
"11/16/2021","18.00","18.15","18.75","18.00","2.30M","-0.83%"
"11/15/2021","18.15","18.10","18.20","18.15","1.63M","0.28%"
"11/12/2021","18.10","18.10","18.20","18.10","3.68M","0.00%"
"11/11/2021","18.10","18.50","18.65","18.05","2.07M","-2.16%"
"11/10/2021","18.50","19.20","19.10","18.50","4.59M","-3.65%"
"11/09/2021","19.20","18.35","19.25","19.20","1.62M","4.63%"
"11/08/2021","18.35","17.75","18.50","18.05","6.92M","3.38%"
"11/05/2021","17.75","18.55","17.80","17.75","2.42M","-4.31%"
"11/04/2021","18.55","19.40","19.30","18.55","8.08M","-4.38%"
"11/03/2021","19.40","20.00","19.90","19.40","4.10M","-3.00%"
"11/02/2021","20.00","20.00","20.00","19.50","4.95M","0.00%"
"11/01/2021","20.00","20.00","20.20","19.95","4.79M","0.00%"
"10/29/2021","20.00","20.00","20.10","19.20","2.57M","0.00%"
"10/28/2021","20.00","20.05","20.10","20.00","2.06M","-0.25%"
"10/27/2021","20.05","19.65","20.05","19.10","12.74M","2.04%"
"10/26/2021","19.65","20.60","20.40","19.65","8.01M","-4.61%"
"10/25/2021","20.60","22.00","21.00","20.60","9.13M","-6.36%"
"10/22/2021","22.00","25.90","25.90","22.00","29.87M","-6.58%"
"10/21/2021","23.55","21.45","23.55","23.40","8.19M","9.79%"
"10/20/2021","21.45","19.50","21.45","20.00","18.22M","10.00%"
"10/18/2021","19.50","17.75","19.50","19.00","19.00M","9.86%"
